id	cul	Gender	Age	Region	REL	NAT_1	NAT_2	NAT_3	NAT_4	LNG_1	LNG_2	EDU	RHAB	FNL1	FNL2	AN	AC	RATE_WITCH	MR	SBS	AM	IRI_EC	IRI_PT	EXP
1476	EN704	EN	1	27	Midwest	Mormon	Usa	Usa	Na	Utah	No	Conversational	Other	2	NA	NA	2.875	4	1	5.07692307692308	2.16666666666667	6.46666666666667	4.71428571428571	3.85714285714286	1
1477	EN705	EN	1	21	South	Don驕ｯｽｶ陷ｽｲ have one	USA 	USA 	Warehouse worker	New jersey 	Yes		Junior High School / Middle School	0	NA	NA	4.5	3.09090909090909	1	6.53846153846154	3	2.66666666666667	6.14285714285714	7	2.33333333333333
1478	EN706	EN	1	29	Midwest	Christian	USA	USA	Accountant	United state	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	5	NA	NA	4.5	5.90909090909091	1	5.61538461538461	4	8	7	5.28571428571429	3.66666666666667
1479	EN707	EN	0	60	West	christian	United States	United States	coach	Colorado	Yes		University / College / Undergraduate School (Bachelor Degree)	10	NA	NA	3.375	5.18181818181818	1	4.07692307692308	3.83333333333333	1.73333333333333	5.57142857142857	4.42857142857143	1.33333333333333
1480	EN708	EN	1	28	Northeast	Christianity	America	America	Banker	United states 	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	10	NA	NA	1.25	2.09090909090909	1	4.38461538461539	1.16666666666667	5.8	4	4.71428571428571	4.66666666666667
1481	EN709	EN	0	59	West	Christian	United States	United States	Retired 	CA	Yes		Vocational School / Technical College / Communication College (Associate Degree)	1	NA	NA	2.375	6.54545454545455	1	1.30769230769231	4	1.6	5.28571428571429	5	1.33333333333333
1482	EN71	EN	0	26	Northeast	Evangelic Christian	United States	United States	Internet	New York	Yes	Basic	Other	10	NA	NA	5	5.90909090909091	1	1	4	10	4.42857142857143	5.28571428571429	8
1483	EN710	EN	0	35	West	 Christian	East Brunswick	 	employ	New Jersey 	Yes	Basic	Graduate University / Professional School (Master's Degree, Doctoral Degree)	6	NA	NA	3	3.45454545454545	1	4.69230769230769	0	6.06666666666667	3.14285714285714	3.42857142857143	6.33333333333333
1484	EN711	EN	1	20	South	Christian 	United States 	United States 	None 	Florida 	Yes		Junior High School / Middle School	3	NA	NA	2.25	4.54545454545455	1	5.84615384615385	2.33333333333333	0	4.71428571428571	5.71428571428571	1
1485	EN712	EN	0	30	Midwest	Christian	Usa	Usa	Manufacturing 	Mi	Yes	Basic	Junior High School / Middle School	3	NA	NA	3.5	4.54545454545455	1	2.84615384615385	2.5	6.66666666666667	4.42857142857143	4.14285714285714	4.66666666666667
1486	EN713	EN	0	34	West	Christianity	USA	USA	Construction	Washington	Yes		Elementary School / Primary School	2	NA	NA	3.25	5.27272727272727	1	1	3.83333333333333	2.86666666666667	5.71428571428571	6.28571428571429	1.66666666666667
1487	EN714	EN	0	30	South	Christian	USA	USA	Registered Nurse	North Carolina	Yes		University / College / Undergraduate School (Bachelor Degree)	10	NA	NA	2.5	4.27272727272727	0	5.30769230769231	3.66666666666667	3.4	5.57142857142857	4.85714285714286	5
1488	EN715	EN	1	26	West	Christianity 	United States	San Diego	Counselor	California	Yes		University / College / Undergraduate School (Bachelor Degree)	10	NA	NA	2.875	3.54545454545455	1	6.07692307692308	4	2.46666666666667	6.14285714285714	5.42857142857143	4.33333333333333
1489	EN716	EN	0	40	West	None	United States	United States	Wholesale	CA	Yes	Native	University / College / Undergraduate School (Bachelor Degree)	0	NA	NA	4	5.09090909090909	0	2	1.83333333333333	8.06666666666667	4.28571428571429	5.28571428571429	3
1490	EN717	EN	1	55	West	Protestant	United States	United States	retired	CO	Yes		University / College / Undergraduate School (Bachelor Degree)	1	NA	NA	3.75	3.63636363636364	1	6.61538461538461	1.33333333333333	5.2	5	4.71428571428571	2
1491	EN718	EN	1	24	South	Agnostic 	USA	USA	Nurse	Texas	Yes		Vocational School / Technical College / Communication College (Associate Degree)	0	NA	NA	4.375	5	0	7	1.83333333333333	4	7	7	2.66666666666667
1492	EN719	EN	0	29	Midwest	Christian 	United States of America	United States	Information Technology 	Georgia 	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	10	NA	NA	4.25	6.36363636363636	1	6.53846153846154	4	5.4	5.85714285714286	5.57142857142857	4.66666666666667
1493	EN72	EN	0	30	West	jwes	usa	Riverside	Manager	califronia	Yes	Native	Graduate University / Professional School (Master's Degree, Doctoral Degree)	9	NA	NA	5	5.90909090909091	0	1	4	10	4.71428571428571	5.14285714285714	7.33333333333333
1494	EN720	EN	0	35	West	Catholic	Usa	Usa	Los angelos	Ca	Yes		University / College / Undergraduate School (Bachelor Degree)	6	NA	NA	4.375	4.54545454545455	0	2.15384615384615	2	7.4	3.85714285714286	4.71428571428571	5.66666666666667
1495	EN721	EN	0	50	West	none	usa	usa	sales	Oregon	Yes		Other	0	NA	NA	3.25	3.45454545454545	1	2.69230769230769	1.5	3	4	4.42857142857143	1.66666666666667
1496	EN722	EN	0	35	Northeast	Illinois	United States	United States	Insurance	Illinois	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	10	NA	NA	4	5.81818181818182	1	6.76923076923077	4	6.33333333333333	7	7	3.33333333333333
1497	EN723	EN	1	35	Northeast	Christian	United States	United States	Manager	New York	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	10	NA	NA	4.125	5	1	3.38461538461538	3	8.2	4.42857142857143	4.28571428571429	5
1498	EN724	EN	0	30	Northeast	Muslim	U.S.A	Canada	Agriculture	Indiana	Yes		University / College / Undergraduate School (Bachelor Degree)	10	NA	NA	3.125	5.18181818181818	1	6.38461538461539	4	5	4.42857142857143	4	3.66666666666667
1499	EN725	EN	1	53	West	None	United States	United States	Disabled 	California 	Yes		University / College / Undergraduate School (Bachelor Degree)	0	NA	NA	2.625	2.72727272727273	0	4.92307692307692	-2	2.26666666666667	6.71428571428571	6.85714285714286	2.66666666666667
1500	EN726	EN	1	35	South	Islam	California	California	No	California	Yes	Native	Vocational School / Technical College / Communication College (Associate Degree)	2	NA	NA	2.125	2.72727272727273	1	5.23076923076923	3.33333333333333	4.26666666666667	3.85714285714286	3.28571428571429	2.66666666666667
1501	EN727	EN	1	37	West	Na	United states 	Untied states 	Farmer	Colorado	Yes		Vocational School / Technical College / Communication College (Associate Degree)	0	NA	NA	5	1.36363636363636	1	6.53846153846154	2	6.33333333333333	4.42857142857143	5.28571428571429	5
1502	EN728	EN	0	34	West	West	USA 	Usa	Accounting 	California 	Yes	Native	Graduate University / Professional School (Master's Degree, Doctoral Degree)	10	NA	NA	4.125	4.90909090909091	1	2.23076923076923	2.66666666666667	8.53333333333333	4.28571428571429	4.42857142857143	2.66666666666667
1503	EN729	EN	0	34	Midwest	Protestant	Usa	Miami	HR Manager	Florida	Yes		University / College / Undergraduate School (Bachelor Degree)	4	NA	NA	5	5.90909090909091	1	4.07692307692308	4	9.8	4.42857142857143	5.14285714285714	6
1504	EN73	EN	0	37	Midwest	Northwest	United states	United states	Manager	Illinois	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	10	NA	NA	3.875	4.81818181818182	0	7	4	9.53333333333333	4.28571428571429	4.28571428571429	3.33333333333333
1505	EN730	EN	0	40	Midwest	Christianity	United States	New York	Financial Advisor	New York	Yes	Business	Graduate University / Professional School (Master's Degree, Doctoral Degree)	4	NA	NA	4	4.09090909090909	1	5.07692307692308	0.666666666666667	3.73333333333333	4.85714285714286	3.71428571428571	5
1506	EN731	EN	1	30	Northeast	Christianity	America	America	Manager	New Jersey	Yes	Native	Graduate University / Professional School (Master's Degree, Doctoral Degree)	10	NA	NA	4.75	5.81818181818182	1	1.38461538461538	4	8.33333333333333	4.42857142857143	4.85714285714286	6.33333333333333
1507	EN732	EN	1	32	South	Agnostic 	Us	Us	Small business owner	Al	Yes		Junior High School / Middle School	0	NA	NA	2.5	3.81818181818182	1	5.84615384615385	1.83333333333333	6	5.85714285714286	4.57142857142857	2.33333333333333
1508	EN733	EN	0	57	Northeast	Protestant	United States	United States	Accountant	Connecticut	Yes		University / College / Undergraduate School (Bachelor Degree)	3	NA	NA	4.75	5.27272727272727	0	6.15384615384615	3.33333333333333	9	6.14285714285714	6.85714285714286	1.66666666666667
1509	EN734	EN	0	28	West	Because of the way 	Usa	Colorada	Better 	Usa	Yes	Business	Graduate University / Professional School (Master's Degree, Doctoral Degree)	10	NA	NA	5	5.90909090909091	1	1	4	10	4.42857142857143	5.28571428571429	8
1510	EN735	EN	0	40	South	Catholic	United States of America	United States of America	Real estate manager	Georgia	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	10	NA	NA	3.5	6	1	5	3.33333333333333	2.06666666666667	4.57142857142857	5.71428571428571	3
1511	EN736	EN	0	30	Northeast	Other	Us	Indiana	IT 	Indiana	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	1	NA	NA	2.125	6.09090909090909	1	3.61538461538462	1.33333333333333	4.86666666666667	5.71428571428571	5.42857142857143	3.33333333333333
1512	EN737	EN	0	40	South	Christian 	United States of America 	United States of America 	Information Technology 	Florida	Yes		University / College / Undergraduate School (Bachelor Degree)	10	NA	NA	3.375	5	1	3.53846153846154	1.5	4.53333333333333	6.57142857142857	5	2.33333333333333
1513	EN738	EN	1	46	Midwest	Muslim	Us	Newyork	Self employed	Newyork	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	10	NA	NA	3.75	3.90909090909091	1	6.38461538461539	3.16666666666667	6.73333333333333	6.14285714285714	5.71428571428571	6.33333333333333
1514	EN739	EN	0	30	Northeast	New york	New york	New York	New York	New York	Yes		University / College / Undergraduate School (Bachelor Degree)	7	NA	NA	5	5.90909090909091	1	1	4	10	4.42857142857143	5.28571428571429	7.33333333333333
1515	EN74	EN	0	33	Midwest	Muslim	United States	United States	Health care	Florida	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	0	NA	NA	3.125	5.72727272727273	1	2.53846153846154	3.83333333333333	9.73333333333333	4.14285714285714	5.42857142857143	3.66666666666667
1516	EN740	EN	1	30	Northeast	Christan	United States	United States	Cashier	Utah	Yes	Basic	Other	3	NA	NA	2.75	3.54545454545455	1	4.69230769230769	-0.666666666666667	4.93333333333333	3.42857142857143	3.28571428571429	4
1517	EN741	EN	1	28	South	Jew	USA 	USA 	None	Ca	Yes		University / College / Undergraduate School (Bachelor Degree)	2	NA	NA	3.5	4.36363636363636	1	4.46153846153846	1.5	5.26666666666667	3.57142857142857	3.85714285714286	1.33333333333333
1518	EN742	EN	0	33	Northeast	Christian	United States of America 	United States of America	Information Technology 	New York 	Yes	Basic	University / College / Undergraduate School (Bachelor Degree)	10	NA	NA	4	5.27272727272727	1	2	2	8	4.14285714285714	4.42857142857143	4
1519	EN743	EN	0	39	West	Christianity 	USA	USA	Information and technology 	California 	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	10	NA	NA	4.5	5.18181818181818	0	4.69230769230769	2.83333333333333	5.4	6.42857142857143	5	5
1520	EN744	EN	0	35	Northeast	Muslim	United States	New York	Engineer	New York	Yes	Native	Graduate University / Professional School (Master's Degree, Doctoral Degree)	5	NA	NA	2.75	6.27272727272727	1	3.30769230769231	2.16666666666667	7.6	4.28571428571429	4.42857142857143	5.33333333333333
1521	EN745	EN	0	35	South	Islam	USA	Orenge 	CTO	Florida 	Yes	Native	Graduate University / Professional School (Master's Degree, Doctoral Degree)	5	NA	NA	4.75	5.90909090909091	1	1.61538461538462	3.83333333333333	8.13333333333333	4.57142857142857	5.42857142857143	6
1522	EN746	EN	1	54	Midwest	Catholic	USA	USA	Disabled	Illinois	Yes		Junior High School / Middle School	4	NA	NA	3.625	2.81818181818182	1	6	4	2.46666666666667	6.85714285714286	5.14285714285714	1.33333333333333
1523	EN747	EN	1	21	Northeast	United States 	United States 	America	Waitress	Connecticut 	No	Basic	Vocational School / Technical College / Communication College (Associate Degree)	1	NA	NA	4.5	5.54545454545455	1	6	4	6.33333333333333	6.28571428571429	6	4
1524	EN748	EN	0	40	Northeast	muslim	american	american	doctor	american	Yes	Business	Graduate University / Professional School (Master's Degree, Doctoral Degree)	6	NA	NA	4.125	5	1	2.69230769230769	1.33333333333333	7.13333333333333	4.14285714285714	4.42857142857143	3.66666666666667
1525	EN749	EN	0	43	West	Christianity	United States	United States	Data analyst	California	Yes	Native	Graduate University / Professional School (Master's Degree, Doctoral Degree)	4	NA	NA	3.875	4.27272727272727	1	3.38461538461538	0.833333333333333	7.06666666666667	4.71428571428571	4.42857142857143	4.33333333333333
1526	EN75	EN	0	23	South	Non-Religious	USA	USA	Unemployed	SC 	Yes	Basic	Other	0	NA	NA	2.875	4	1	4.61538461538461	-0.166666666666667	5	4	4.28571428571429	1.33333333333333
1527	EN750	EN	1	23	South	Spiritual 	Usa	Usa	Mother	Fl	Yes		University / College / Undergraduate School (Bachelor Degree)	0	NA	NA	3.75	1.36363636363636	0	2.84615384615385	3	7	5.42857142857143	6.42857142857143	2
1528	EN751	EN	0	43	Midwest	Christian	United States	United States	senior manager	Michigan	Yes	Native	Graduate University / Professional School (Master's Degree, Doctoral Degree)	8	NA	NA	4.375	5.27272727272727	0	1.61538461538462	3.33333333333333	9.46666666666667	4.71428571428571	5.14285714285714	6.33333333333333
1529	EN752	EN	0	45	Midwest	Muslim	America	Commerce	It Manager	Michigan 	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	10	NA	NA	4	5.63636363636364	1	3.84615384615385	3.83333333333333	2.4	4.85714285714286	4	4.33333333333333
1530	EN753	EN	0	36	West	muslim	usa	california	business owner	ca	Yes	Basic	Graduate University / Professional School (Master's Degree, Doctoral Degree)	10	NA	NA	4.75	5.81818181818182	1	1.23076923076923	3.83333333333333	9.8	4.14285714285714	5.42857142857143	7.66666666666667
1531	EN754	EN	0	48	South	pagan	usa	usa	nurse	NC	Yes		Vocational School / Technical College / Communication College (Associate Degree)	0	NA	NA	3.375	6.54545454545455	1	2	0.5	4.66666666666667	5.71428571428571	4	3.33333333333333
1532	EN755	EN	0	34	West	Christian	New York	Oregon	Communication	Clackamas	Yes	Native	Graduate University / Professional School (Master's Degree, Doctoral Degree)	10	NA	NA	4.5	5.63636363636364	1	1.46153846153846	3.5	9.53333333333333	4.14285714285714	5.14285714285714	7.66666666666667
1533	EN756	EN	0	38	Midwest	catholic	us	us	ny	ny	Yes	Native	Vocational School / Technical College / Communication College (Associate Degree)	8	NA	NA	3.625	4.81818181818182	1	3.38461538461538	2.16666666666667	6.93333333333333	4.28571428571429	4.71428571428571	4.33333333333333
1534	EN757	EN	0	42	West	Jewish	US	US	Employed full-time	CA	Yes	Basic	Graduate University / Professional School (Master's Degree, Doctoral Degree)	9	NA	NA	4	5.27272727272727	1	2.23076923076923	3	8.46666666666667	4.14285714285714	4.85714285714286	7
1535	EN758	EN	0	30	Midwest	None	Usa	Usa	Machinist	Ohio	Yes	Native	Vocational School / Technical College / Communication College (Associate Degree)	0	NA	NA	1.625	3.81818181818182	1	4.84615384615385	-4	1.73333333333333	3.42857142857143	3.28571428571429	4.66666666666667
1536	EN759	EN	1	42	South	None	United States	United States	Hairdresser	South Carolina	Yes		Vocational School / Technical College / Communication College (Associate Degree)	0	NA	NA	2.75	4	1	4.61538461538461	-1.66666666666667	4.13333333333333	3.14285714285714	3.71428571428571	5
1537	EN76	EN	0	35	Northeast	Roman Catholic	United States of America	United State of America	IT manager	Texas 	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	9	NA	NA	3.5	5.27272727272727	1	4.69230769230769	3	4.8	5.42857142857143	5.28571428571429	4
1538	EN760	EN	0	40	Northeast	Islam	United state	New York	Doctor	New York city	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	7	NA	NA	5	6.18181818181818	1	3.53846153846154	4	10	5.28571428571429	5.28571428571429	5.33333333333333
1539	EN761	EN	1	30	South	South 	American 	Georgia 	IT	Georgia 	Yes	Basic	Graduate University / Professional School (Master's Degree, Doctoral Degree)	1	NA	NA	2.25	3.27272727272727	1	4.61538461538461	1	3.46666666666667	2.85714285714286	3.57142857142857	1.33333333333333
1540	EN762	EN	1	29	West	Agnostic	United States of America	United States of America	Architect	Arizona	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	0	NA	NA	2.375	2.90909090909091	0	5.69230769230769	-1.66666666666667	4.06666666666667	6.28571428571429	6	2
1541	EN763	EN	0	32	West	Christian	United States	United States	Human resource manager	Carlifonia	Yes		University / College / Undergraduate School (Bachelor Degree)	10	NA	NA	4.375	6.81818181818182	1	3.53846153846154	4	5.53333333333333	5.85714285714286	5.14285714285714	6.66666666666667
1542	EN764	EN	0	45	Northeast	Islam	USA	USA	IT consultant	New york	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	10	NA	NA	4	6.72727272727273	1	4.92307692307692	4	4.33333333333333	7	6.71428571428571	7
